OBJECTID,TRAIL_ID,TRAIL_NAME,TRAIL_CLSS,SURF_MAT,ENGINEERED,WIDTH,FENCED,WHEEL_ACC,CONDITION,INST_YEAR,INST_DATE,LIGHT,OWNER,MAINT,STATUS,COMMENTS,ADDDATE,MODDATE,SOURCE,SACC,FCODE,CODE,WALKING,HIKING,BIKING,ATV,SNOWMOBILE,SEASON,COLLECTED,UPDATED,TCT,RAIL,NATURE,ET_SOURCE,SECT_NAME,ASSOCN,DATASOURCE,OFFICIAL,NAME_APP,PLOW,GLOBALID,LEN,SHAPE_Length
106222,863,SUMMER FIELD WAY PARK WALKWAY,SECONDARY,ASPH,N,2,Y,,GOOD,2010,,N,HRM,HRM,ACTIVE,fenced at ends only,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,DR HUGH MILLWARD,,PORTLAND ESTATES RESIDENTS ASSOCIATION,TPW_TRAILS,,,,{FD4EC912-5F13-4E8B-A367-E6E53FAFBE68},275.08184020174,0.00191978529212134
106223,3506,BEDFORD SACKVILLE CONNECTOR AT GREENWAY,AT_GW,GRAV,,3.5,N,,GOOD,2004,,N,HRM,HRM,ACTIVE,Scott Manor House Entrance,,2016/01/12 00:00:00+00,PICTOMETRY,G,RRRDTR,HRT,Y,Y,Y,N,N,ALL,2007/01/11 00:00:00+00,2007/01/11 00:00:00+00,N,N,Y,HRTAT,,SACKVILLE RIVERS ASSOCIATION,TRAILS_APR11,,,,{7D0A14BE-F088-4F32-9F30-A85759E034A4},171.834357988734,0.0012698979103225
106224,2300,UNKNOWN NAME, ,ASPH, ,1.7,Y,,GOOD,0,,N,HRM,HRM,ACTIVE,wood rail 1 side,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{4A87E341-4870-4B51-9A42-F4CB9A5A6C9F},32.0567056202936,0.000216600566678875
106225,693,UNKNOWN NAME,,CRDS,N,,N,,GOOD,,,N,HRM,HRM,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,{48205C55-54D6-4765-BA72-39B6693B08FE},29.5316630894156,0.000203390938224179
106226,2073,UNKNOWN NAME, ,OTHR, ,1,N,,GOOD,0,,N,HRM,HRM,ACTIVE,concrete pavers to moose,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{8BBA3C0C-06E8-4135-97F6-4862979EE056},17.783911236411,0.000154531522479117
106227,1942,UNKNOWN NAME, ,CRDS, ,1.5,N,,MARGINAL,0,,N,HRM,HRM,ACTIVE,sides ovrgrwn-undefined width-weed growt,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{44171B7D-BE40-44EE-B163-F9E2B7B3CFF1},145.654762951956,0.00122089755615939
106228,1381,UNKNOWN NAME,PRIMARY,GRAV,N,1.5,N,,GOOD,0,,N,HRM,HRM,ACTIVE,water comm.,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{37655FC8-5C1C-4F1F-9711-C602507C3294},182.809317066461,0.00144839197710464
106229,1813,UNKNOWN NAME,PRIMARY,GRAV,N,0,N,,MARGINAL,0,,N,HRM,HRM,ACTIVE,part natural,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{CCA3D593-2E19-4DD4-B694-304FCEEAD627},157.397404413765,0.00140355931539175
106230,1797,UNKNOWN NAME,PRIMARY,ASPH,N,2,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{5F28CE56-B318-49CD-9FA7-F0FEAD076B1F},110.920614285262,0.000883867624143561
106231,1522,UNKNOWN NAME, ,GRAV,N,3.5,N,,GOOD,0,,N,HRM,HRM,ACTIVE,access to playstructure,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{123F8B52-ADAD-4D90-A118-3FE954212DBC},13.2897022758578,9.6215370099155e-05
106232,1569,UNKNOWN NAME,PRIMARY,NATU,N,2.5,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{97EAE297-C8FC-4A11-818C-B96EFBC6B5B7},65.8925547143047,0.000572432744726351
106233,1535,UNKNOWN NAME,TERIARY,NATU,N,1,N,,MARGINAL,0,,N,HRM,HRM,ACTIVE,owner unknown,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{72D09DDE-FAE8-48FD-9E8B-BC41F986D197},98.4411764656588,0.000798732588788944
106234,1457,UNKNOWN NAME,PRIMARY,WOOD,N,1.7,N,,GOOD,2009,,N,HRM,HRM,ACTIVE,looks brand new,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{8FAAE5B7-45B8-419D-A1ED-2F777D31B58B},35.4069138708591,0.000282998677572903
106235,1898,UNKNOWN NAME, ,ASPH,N,1.8,N,,MARGINAL,0,,N,HRM,HRM,ACTIVE,s/o,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{400AC4FC-01A3-402D-90A8-F9F740D5F89B},44.0128588237905,0.000281432722868579
106236,1987,UNKNOWN NAME,SECONDARY,ASPH, ,1.2,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{F5C65912-22C6-42A2-9373-AA637A6DCD86},16.5224747187941,0.000107910596890699
106237,1686,UNKNOWN NAME,SECONDARY,OTHR, ,3.5,N,,GOOD,0,,N,HRM,HRM,ACTIVE,conc.pavers-leads to parking lot,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{5AABB010-8934-44BB-B21E-95A3F93B0066},13.3426274471631,0.000106184387762049
106238,1659,UNKNOWN NAME,SECONDARY,ASPH, ,1.4,N,,MARGINAL,0,,N,HRM,HRM,ACTIVE,heaves/cracks,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{98DE09EF-7A8E-43E0-B783-2AE7584E7C01},12.5703884773001,8.39272065290145e-05
106239,2732,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,{B2EC8A47-4A3E-4483-8904-6B03225F043A},583.735493806099,0.00406169546660405
106240,1343,UNKNOWN NAME,PRIMARY,CRDS,N,0.8,N,,MARGINAL,0,,N,HRM,HRM,ACTIVE,overgrown w/weeds -undefied width,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{0549A881-3271-413F-B116-3163FE5DD0B7},127.71252025359,0.00100933639025976
106241,2131,UNKNOWN NAME,PRIMARY,NATU,N,0.5,N,,POOR,0,,N,HRM,HRM,ACTIVE,wet and muddy,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{FDCD43F1-FD12-4DD6-A447-4502ACC2BC9A},68.3387974364296,0.000567260888265068
106242,2571,UNKNOWN NAME, ,GRAV,N,2.5,N,,GOOD,0,,N,HRM,HRM,ACTIVE,gated access,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{1AB3A62A-5C88-4E14-BE40-C4460CDAB11F},142.214698769818,0.000987538732568811
106243,2233,UNKNOWN NAME, ,CRDS, ,1.8,N,,GOOD,2009,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{9C6B6708-8355-42B0-869A-8A6C11323C9A},48.4557685264232,0.000356385976157962
106244,1108,UNKNOWN NAME,SECONDARY,ASPH,N,1.3,Y,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{4E47F0E1-47B7-4CF3-9651-E54815D869D0},73.5529917109372,0.000480813043632464
106245,2404,UNKNOWN NAME,PRIMARY,CRDS,N,1,N,,MARGINAL,0,,N,HRM,HRM,ACTIVE,grass closing in trail,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{4A2B2C4F-9C0A-494E-AFE3-84E7800AAB05},174.499530826144,0.00135998756827131
106246,2139,UNKNOWN NAME,PRIMARY,NATU,N,1.5,N,,MARGINAL,0,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{1A702E68-0787-4A9E-BC66-C369BAEBDD35},46.8287771945333,0.000352712298064278
106247,2448,UNKNOWN NAME, ,CONC, ,3.9,N,,GOOD,0,,N,HRM,HRM,ACTIVE,pavers,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{66EC5552-05FC-4047-B147-0686A82CB171},59.464438030857,0.000473531211266418
106248,4397,UNKNOWN NAME,,CRDS,N,2,N,,GOOD,,,N,HRM,HRM,ACTIVE,,2014/03/07 00:00:00+00,,PICTOMETRY,,,,,,,,,,,,,,,,,,,,,,{EB077FE6-0751-46F7-B1EA-8FD689000169},16.0942747479044,0.000109345343312706
106249,1131,UNKNOWN NAME,SECONDARY,ASPH,N,1.2,N,,MARGINAL,0,,N,HRM,HRM,ACTIVE,3m section-midway-poor condition-damaged,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{BA30ABED-377C-461A-90CF-A8720750770A},60.6519347742088,0.000528710024620872
106250,2832,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,{FF2A62C4-E3DE-494E-AD60-93038D13E535},60.1180402587296,0.000397545689621703
106251,2433,UNKNOWN NAME,TERIARY,NATU,N,0.5,N,,MARGINAL,0,,N,HRM,NA,INFORMAL CROSSING,part gravel-footpath to water,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{A70B5A1E-4ACB-4CAE-A8B6-1C612194638C},106.262380679932,0.000847183187038757
106252,1055,UNKNOWN NAME,SECONDARY,OTHR,N,1.4,Y,,GOOD,0,,N,HRM,HRM,ACTIVE,interlocking brick  to postal boxes,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{ED829CF8-1A6A-4193-8103-CB4205DE0B50},9.47000825160867,8.02540369667921e-05
106253,1234,UNKNOWN NAME,SECONDARY,GRAV,N,2,N,,GOOD,0,,N,HRM,HRM,ACTIVE,some areas of weed growth,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{B079975A-E5CD-492E-BB36-32473C145A2F},274.395718699705,0.00184781894546044
106254,2845,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,{FB5CCC17-F9A0-43DC-B0AE-01C9013F612C},721.987926542428,0.00633989763801488
106255,2708,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,{49C81236-D102-4388-AF47-4F75FA758656},342.256379872557,0.00229761414742186
106256,1208,UNKNOWN NAME,TERIARY,GRAV,N,1,N,,POOR,0,,N,HRM,HRM,ACTIVE,sides and trail overgrown,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{E0BD4F88-4F2F-4096-B15A-C81B40978360},66.1272606251463,0.000519195873564389
106257,2415,UNKNOWN NAME,PRIMARY,CRDS,N,2,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{64338860-9E8B-4CB6-BA35-223564EC3D97},162.278777355965,0.00114433032987331
106258,1926,MILL RUN TRAIL, ,CRDS, ,2,Y,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,Northwest Trails Association,TPW_TRAILS,,,,{5167507B-2242-42FA-80D3-BC9D1D760063},114.457432983378,0.000780423228686873
106259,2796,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,{EF21699A-F858-4824-9859-8C30C65D28CA},42.7520292430376,0.000326921397763852
106260,1398,UNKNOWN NAME,PRIMARY,CRDS,N,1.2,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{3663B80F-7EAA-4FDB-B86B-60C562391C53},11.2583568459486,7.20720152683503e-05
106261,648,UNKNOWN NAME,,CRDS,N,,N,,GOOD,,,N,HRM,HRM,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,{D86E859B-5556-4477-8218-1E293BA46A29},376.316594833366,0.00296832460633317
106262,2144,UNKNOWN NAME,PRIMARY,NATU,N,0.5,N,,POOR,0,,N,HRM,HRM,ACTIVE,wet trail,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{E02533AB-BCA2-4178-8724-A3D5436D2EB4},55.2620857831814,0.000386994353932663
106263,2293,UNKNOWN NAME, ,CRDS, ,0.5,N,,POOR,0,,N,HRM,HRM,ACTIVE,overgrown w/weed,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{9D0CB287-7C11-4B1E-AD24-DAE341305C8A},64.408457799676,0.000571906087547999
106264,2774,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,{90ABB65A-7DC7-42E6-AA5D-213DC2CA4D53},75.2917196811862,0.00050908232921785
106265,3068,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,{56C8F917-CDED-4390-9F4F-FAA141455A4C},188.436907949194,0.00150695034630981
106266,3084,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,{E973D617-BEA3-4716-85FC-4FABCE3CE783},58.7649335155121,0.000451855756214014
106267,1103,UNKNOWN NAME,PRIMARY,ASPH,N,2,N,,POOR,0,,N,HRM,HRM,ACTIVE,trail heaved in many areas,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{83717CD3-4472-40F1-B86D-DEBA4C39659E},352.576490330398,0.00293112361709521
106268,2398,UNKNOWN NAME,PRIMARY,CRDS,N,1,N,,MARGINAL,0,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{0ACD1ACD-2830-452A-88F8-96328271EFFC},65.0915908554243,0.000458229981999509
106269,2610,MCINTOSH RUN AT GREENWAY,AT_GW,CRDS,N,3,N,,GOOD,2011,,N,HRM,HRM,ACTIVE, ,,,,,,HRT,,,,,,,,,N,N,Y,,,,TPW_TRAILS,,,,{5B48EF6E-E041-4876-AC75-65AF90F9A18B},140.727766167247,0.00110887095832443
106270,3128,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,{9624C851-92B7-4608-90C6-DD0CEBB63AEB},212.648477970409,0.00139776855359779
106271,3262,SHUBIE CANAL GREENWAY,AT_GW,CRDS, ,2.2,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,Y,N,Y,HRM GPS,,HRM,TPW_TRAILS,,,,{2CBED156-0004-488A-BBA0-A9664F3647E3},121.649494225742,0.000863496313546015
106272,3264,SHUBIE CANAL GREENWAY,AT_GW,CRDS, ,2.8,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,Y,N,Y,HRM GPS,,HRM,TPW_TRAILS,,,,{66654E2B-615E-4D11-BAE6-53E11648AB35},352.33531270109,0.00232137247860991
106273,905,PORTLAND LAKES AT GREENWAY,AT_GW,CRDS,N,3,N,,GOOD,2010,,N,HRM,HRM,ACTIVE,Access from FRESHWATER TRL,,2016/02/05 00:00:00+00,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,Dr Hugh Millward,,Portland Estates & Hills Residents Association,TPW_TRAILS,,,,{3FE3C88C-ABA7-4192-B42C-7E0B656E586E},398.993984396909,0.00278830305773561
106274,908,PORTLAND LAKES AT GREENWAY,AT_GW,CRDS,N,3,N,,GOOD,2010,,N,HRM,HRM,ACTIVE, ,,2016/02/05 00:00:00+00,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,Dr Hugh Millward,,Portland Estates & Hills Residents Association,TPW_TRAILS,,,,{6DBE8EDC-A932-4487-8022-AA484BB97184},104.674253937623,0.000733977706454825
106275,909,PORTLAND LAKES AT GREENWAY,AT_GW,GRAV,N,4,N,,GOOD,2010,,N,HRM,HRM,ACTIVE,,,2016/02/05 00:00:00+00,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,Dr Hugh Millward,,Portland Estates & Hills Residents Association,TPW_TRAILS,,,,{7DAD8775-FBD1-428A-8941-1F90B76CD942},108.403986628117,0.000946334753119545
106276,1439,GLEN SLAUENWHITE TRAIL,AT_GW,CRDS,N,1.5,N,,GOOD,2012,,N,HRM,HRM,ACTIVE, ,,2014/02/21 00:00:00+00,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,,N,Y,,,FRIENDS OF FIRST LAKE SOCIETY,TPW_TRAILS,C,2013/07/23 00:00:00+00,,{84C5526E-D960-4712-8F34-35D52AAB4B74},210.509816773487,0.00186579294926421
106277,1458,GLEN SLAUENWHITE TRAIL,AT_GW,GRAV,N,2,N,,MARGINAL,2012,,N,HRM,HRM,ACTIVE,part natural,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,,N,Y,,,FRIENDS OF FIRST LAKE SOCIETY,TPW_TRAILS,C,2013/07/23 00:00:00+00,,{B3BA19F2-6B25-464D-AEDF-FCEED2CB7E9E},142.814698883406,0.000994944869820633
106278,1644,SHUBIE CANAL GREENWAY,AT_GW,ASPH, ,3.1,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,Y,,,,,,TPW_TRAILS,,,,{CACE00B0-440C-43A1-A9A5-DDD7D4872545},29.9942141434149,0.000231174739900469
106279,1645,SHUBIE CANAL GREENWAY,AT_GW,CONC, ,3.3,N,,GOOD,0,,N,HRM,HRM,ACTIVE,minor cracks,,,,,,,,,,,,,,,Y,,,,,,TPW_TRAILS,,,,{FC74C91F-BADE-42DD-AB4B-A92AFACB869A},31.7849234233659,0.000246280569746429
106280,1650,SHUBIE CANAL GREENWAY,AT_GW,ASPH, ,3,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,2015/12/16 00:00:00+00,PICTOMETRY,,RRRDTR,HRT,Y,Y,Y,,,ALL,,,Y,,,,,,TPW_TRAILS,,,,{6DEA6203-073B-4476-B7DF-114270886C76},302.290551116096,0.00202617253623554
106281,1653,SHUBIE CANAL GREENWAY,AT_GW,CONC, ,1.3,N,,GOOD,0,,N,PRIV,HRM,ACTIVE,HRM xmas tree/flowerbed site,,,,,,,,,,,,,,,Y,,,,,,TPW_TRAILS,,,,{E2DBCFFE-9C36-468C-9B9C-F1DA34273825},14.7935899637362,0.00013065361846152
106282,1654,SHUBIE CANAL GREENWAY,AT_GW,CONC, ,1.3,N,,GOOD,0,,N,PRIV,HRM,ACTIVE,HRM xmas tree/flowerbed site,,,,,,,,,,,,,,,Y,,,,,,TPW_TRAILS,,,,{AEB9A620-15F9-422C-B39E-24F622AE06A9},14.0575261826325,0.000120329477862419
106283,3273,SHUBIE CANAL GREENWAY,AT_GW - S,GRAV, ,2.1,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,HRM GPS,,HRM,TPW_TRAILS,,,,{1ECC0567-6678-43AD-816C-A48C4000639B},18.2313398105621,0.000159095478988172
106284,3270,SHUBIE CANAL GREENWAY,AT_GW - S,CRDS, ,2.1,Y,,GOOD,0,,N,HRM,HRM,ACTIVE,minor washouts,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,HRM GPS,,,TPW_TRAILS,,,,{DB821CD6-3356-4462-85E2-672275695045},115.679729021437,0.0007768439860692
106285,3271,SHUBIE CANAL GREENWAY,AT_GW - S,CRDS, ,1.7,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,HRM GPS,,,TPW_TRAILS,,,,{09957562-4020-48E3-9066-A28C15084EC0},15.2318478714865,0.00011122694123881
106286,3272,SHUBIE CANAL GREENWAY,AT_GW - S,CRDS, ,1.9,N,,MARGINAL,0,,N,HRM,HRM,ACTIVE,exposed rocks -lack of surf. material,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,HRM GPS,,,TPW_TRAILS,,,,{6BBE56CA-06CF-48F4-9B77-F27AD729A4F8},43.5880611061545,0.000282163114046004
106287,3274,SHUBIE CANAL GREENWAY,AT_GW,CRDS, ,2.8,N,,GOOD,0,,N,HRM,HRM,ACTIVE,part gravel,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,Y,N,Y,HRM GPS,,HRM,TPW_TRAILS,,,,{48C44FB9-F11C-43E0-B867-55122DAAF55E},214.069722525513,0.00155348789073573
106288,3275,SHUBIE CANAL GREENWAY,AT_GW,CRDS, ,1.8,N,,GOOD,0,,N,HRM,HRM,ACTIVE,areas of exposed roots,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,HRM GPS,,HRM,TPW_TRAILS,,,,{0B2CC273-A433-4307-A2C4-27EA48F26C8B},543.415844279675,0.0038749157635808
106289,3276,SHUBIE CANAL GREENWAY,AT_GW,CRDS, ,1.8,N,,GOOD,0,,N,HRM,HRM,ACTIVE,areas of exposed roots/rocks,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,HRM GPS,,HRM,TPW_TRAILS,,,,{AA452B75-77F8-4314-83DE-BD0C0560BE08},219.378762603441,0.00174908675886175
106290,3277,SHUBIE CANAL GREENWAY,AT_GW,CRDS, ,1.9,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,HRM GPS,,HRM,TPW_TRAILS,,,,{E7707513-9242-499C-B2A5-9A85E82388AF},104.803140774342,0.000789237662498547
106291,3278,SHUBIE CANAL GREENWAY,AT_GW - S,CRDS, ,2,N,,GOOD,0,,N,HRM,HRM,ACTIVE,widens to 3m betw Garshen Rd area and DW,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,HRM GPS,,HRM,TPW_TRAILS,,,,{EB63FE98-AAE6-4B6F-B71D-6BAC3F0472D1},627.202292080218,0.00447845948858167
106292,3279,SHUBIE CANAL GREENWAY,AT_GW,CRDS, ,2,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,HRM GPS,,HRM,TPW_TRAILS,,,,{A1AE59A4-4E87-46BE-853F-EDFE1306A976},97.3713250294289,0.000657032620472067
106293,3280,SHUBIE CANAL GREENWAY,AT_GW,CRDS, ,1.8,N,,GOOD,0,,N,HRM,HRM,ACTIVE,areas of exposed roots/rocks,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,HRM GPS,,HRM,TPW_TRAILS,,,,{CE823BDB-4C38-44BD-9CA0-A758F9B4743B},364.91399393062,0.00270674906032023
106294,913,PORTLAND LAKES AT GREENWAY,AT_GW_SEC,ASPH,N,1.5,N,,GOOD,2010,,N,HRM,HRM,ACTIVE,Access from Portland Estates Blvd,,2016/02/05 00:00:00+00,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,Dr Hugh Millward,,Portland Estates & Hills Residents Association,TPW_TRAILS,,,,{12852C60-E488-4137-ABAB-00D654BEB577},14.8386485264692,0.000126010682102873
106295,911,PORTLAND LAKES AT GREENWAY,AT_GW,ASPH,Y,3.8,N,,GOOD,2010,,N,HRM,HRM,ACTIVE, ,,2016/02/05 00:00:00+00,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,Dr Hugh Millward,,Portland Estates & Hills Residents Association,TPW_TRAILS,,,,{ED94293A-AB00-4B33-9301-8556341BA1B8},238.742243739806,0.00173428422029862
106296,912,PORTLAND LAKES AT GREENWAY,AT_GW,ASPH,Y,1.5,N,,GOOD,2010,,N,HRM,HRM,ACTIVE, ,,2016/02/05 00:00:00+00,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,Dr Hugh Millward,,Portland Estates & Hills Residents Association,TPW_TRAILS,,,,{971460E5-90F7-4342-8BE2-DA9EE078EF04},216.40993301092,0.0018261614968416
106297,914,PORTLAND LAKES AT GREENWAY,AT_GW_PRI,ASPH,N,1.5,N,,GOOD,2010,,N,HRM,HRM,ACTIVE,Eisener Blvd - Portland Estates Blvd,,2016/02/05 00:00:00+00,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,Dr Hugh Millward,,Portland Estates & Hills Residents Association,TPW_TRAILS,,,,{B9DAE223-210C-4B38-A9C1-3C93A8095237},709.765519402009,0.00570412179295883
106298,915,PORTLAND LAKES AT GREENWAY,AT_GW_SEC,CRDS,N,1.5,N,,GOOD,2010,,N,HRM,HRM,ACTIVE,Connector Trail w/ Bridge,,2016/02/05 00:00:00+00,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,Dr Hugh Millward,,Portland Estates & Hills Residents Association,TPW_TRAILS,,,,{D4C2CC84-A172-40A5-96DE-63275B080877},38.7246563963453,0.000332524761637537
106299,926,PORTLAND LAKES AT GREENWAY,AT_GW_SEC,CRDS,N,1.5,N,,GOOD,2010,,N,HRM,HRM,ACTIVE,Connector Trail,,2016/02/05 00:00:00+00,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,Dr Hugh Millward,,Portland Estates & Hills Residents Association,TPW_TRAILS,,,,{B0E08F55-8F55-49D8-B8B0-134523B5D423},33.662471722921,0.000231328879486401
106300,862,PORTLAND LAKES AT GREENWAY,AT_GW_PRI,GRAV,N,2,N,,GOOD,2010,,N,HRM,HRM,ACTIVE,Access to/from parking lot ,,2016/02/05 00:00:00+00,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,Dr Hugh Millward,,Portland Estates & Hills Residents Association,TPW_TRAILS,,,,{0C73D403-25DA-47F1-B302-3FC9F1CFDEE9},257.252751025216,0.00198633594830938
106301,783,PORTLAND LAKES AT GREENWAY,AT_GW,CRDS,N,1.5,N,,GOOD,2010,,N,HRM,HRM,ACTIVE,,,2016/02/05 00:00:00+00,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,Dr Hugh Millward,,Portland Estates & Hills Residents Association,,,,,{C9732682-1B59-43A5-A418-22CD7A10B74C},96.6169714404466,0.000657771863855326
106302,921,PORTLAND LAKES AT GREENWAY,AT_GW_SEC,CRDS,N,2.5,N,,GOOD,2010,,N,HRM,HRM,ACTIVE,side trail ,,2016/02/05 00:00:00+00,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,Dr Hugh Millward,,Portland Estates & Hills Residents Association,TPW_TRAILS,,,,{CF7BDE86-A4F2-4209-BB0D-41A66BC0AB77},97.3763185395715,0.000739177671872458
106303,1783,SHUBIE CANAL GREENWAY,AT_GW,CRDS, ,1.3,N,,GOOD,0,,N,HRM,HRM,ACTIVE,someweeds growth along edges,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,Y,N,Y,HRM,,HRM,TPW_TRAILS,,,,{2CC61B53-05B7-46F0-956E-B077DBBCA3F2},176.407110953931,0.00117149813069889
